airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,Actual_Price,Predicted_Price
5,1533,2,4,0,2,4,0,7.33,26,59929,59929,38637.2
5,1533,2,4,0,2,4,0,10.42,26,59929,59929,27967.0
5,1557,2,0,0,2,4,0,7.08,26,65529,65529,41997.2
5,1553,2,5,0,4,4,0,12.0,26,65529,65529,53738.8
5,1551,2,1,0,2,4,0,14.17,26,65529,65529,41224.6
5,1553,2,5,0,2,4,0,19.17,26,65529,65529,53742.8
5,1549,2,4,0,2,4,0,11.08,26,67769,67769,54023.4
5,1552,2,2,0,4,4,0,14.67,26,67769,67769,54088.0
5,1552,2,2,0,2,4,0,21.83,26,67769,67769,46260.2
5,1523,2,2,1,4,4,0,16.0,26,72339,72339,42298.6
5,1554,2,2,0,2,4,0,21.0,26,73369,73369,46701.2
5,1536,2,0,0,2,4,0,25.33,26,73481,73481,53787.4
1,841,2,2,2,2,4,0,2.25,27,27976,27976,22877.2
1,711,2,2,0,0,4,0,19.42,27,32347,32347,28346.0
1,867,2,5,0,4,4,0,10.67,27,43376,43376,29180.0
1,764,2,4,0,4,4,0,22.33,27,43376,43376,21418.2
1,772,2,4,0,4,4,0,23.92,27,43376,43376,27017.0
1,812,2,1,0,5,4,0,15.67,27,53209,53209,34035.8
1,859,2,2,0,0,4,0,16.17,27,53209,53209,34463.4
1,878,2,1,0,5,4,0,16.67,27,53209,53209,43622.4
5,1541,2,4,0,2,4,0,8.25,27,59929,59929,38637.2
5,1538,2,2,0,2,4,0,24.08,27,61049,61049,28886.2
5,1553,2,5,0,2,4,0,19.17,27,65529,65529,42219.0
5,1553,2,5,0,2,4,0,22.25,27,65529,65529,30267.2
5,1539,2,1,0,2,4,0,9.33,27,67769,67769,57249.8
5,1546,2,2,0,2,4,0,26.17,27,67769,67769,43602.4
5,1466,2,1,1,2,4,0,14.0,27,89934,89934,56167.8
5,1441,2,1,2,4,4,0,2.08,28,27976,27976,25322.8
5,1448,2,0,2,2,4,0,2.17,28,27976,27976,18385.6
5,1447,2,5,2,5,4,0,2.25,28,27976,27976,13590.4
5,1443,2,2,2,2,4,0,2.08,28,39736,39736,26540.8
1,867,2,5,0,4,4,0,10.67,28,43376,43376,29366.8
1,764,2,4,0,4,4,0,22.33,28,43376,43376,23315.6
1,772,2,4,0,4,4,0,23.92,28,43376,43376,27616.6
1,721,2,1,0,0,4,0,7.83,28,47545,47545,33553.6
1,759,2,2,0,4,4,0,17.33,28,47545,47545,22644.2
5,1543,2,0,0,2,4,0,5.58,28,53209,53209,34657.8
5,1544,2,5,0,4,4,0,13.0,28,53209,53209,25395.6
5,1544,2,5,0,2,4,0,23.25,28,53209,53209,50194.2
1,871,2,4,0,5,4,0,13.0,28,53209,53209,34141.6
1,861,2,2,0,1,4,0,11.92,28,57405,57405,30155.8
1,748,2,4,0,1,4,0,19.5,28,57405,57405,44902.2
5,1533,2,4,0,2,4,0,10.42,28,59929,59929,38637.2
5,1538,2,2,0,2,4,0,24.08,28,61049,61049,39651.8
5,1559,2,4,0,2,4,0,6.5,28,65529,65529,41997.2
5,1551,2,1,0,2,4,0,14.17,28,65529,65529,45185.8
5,1549,2,4,0,2,4,0,8.0,28,67769,67769,55659.4
5,1549,2,4,0,2,4,0,11.08,28,67769,67769,43526.2
5,1552,2,2,0,2,4,0,21.83,28,67769,67769,46705.4
5,1554,2,2,0,2,4,0,21.0,28,73369,73369,33965.4
5,1539,2,1,0,2,4,0,12.42,28,75721,75721,55659.4
5,1466,2,1,1,2,4,0,10.92,28,84222,84222,72353.4
5,1466,2,1,1,2,4,0,14.0,28,84222,84222,39972.0
5,1447,2,5,2,5,4,0,2.25,29,27976,27976,13590.4
1,704,2,1,2,4,4,0,2.17,29,27976,27976,17862.6
1,844,2,0,2,0,4,0,2.33,29,27976,27976,13276.0
1,711,2,2,0,2,4,0,24.83,29,32347,32347,12356.6
1,764,2,4,0,4,4,0,22.33,29,43376,43376,23420.6
5,1543,2,0,0,2,4,0,5.58,29,53209,53209,25384.0
5,1544,2,5,0,4,4,0,13.0,29,53209,53209,34665.4
5,1544,2,5,0,2,4,0,23.25,29,53209,53209,42379.4
1,812,2,1,0,5,4,0,15.67,29,53209,53209,24660.8
1,744,2,0,0,2,4,0,28.08,29,57405,57405,18137.0
5,1533,2,4,0,2,4,0,7.33,29,59929,59929,49570.0
5,1538,2,2,0,4,4,0,16.92,29,61049,61049,50154.8
5,1557,2,0,0,2,4,0,7.08,29,65529,65529,30312.0
5,1551,2,1,0,2,4,0,11.08,29,65529,65529,64073.0
5,1553,2,5,0,2,4,0,22.25,29,65529,65529,40550.0
5,1536,2,0,0,2,4,0,25.33,29,65529,65529,53738.8
5,1546,2,2,0,2,4,0,23.08,29,67769,67769,55659.4
5,1552,2,2,0,2,4,0,24.92,29,67769,67769,45245.4
5,1554,2,2,0,4,4,0,13.83,29,73369,73369,46705.0
5,1554,2,2,0,2,4,0,21.0,29,73369,73369,47275.0
5,1484,2,1,1,2,4,0,12.42,29,78913,78913,56252.4
5,1443,2,2,2,2,4,0,2.08,30,29656,29656,14262.4
1,764,2,4,0,4,4,0,22.33,30,43376,43376,21748.8
1,880,2,4,0,2,4,0,6.92,30,44478,44478,20507.8
1,721,2,1,0,0,4,0,7.83,30,47545,47545,24708.4
1,798,2,0,0,5,4,0,9.17,30,53209,53209,24766.6
1,820,2,4,0,5,4,0,14.67,30,53209,53209,34247.4
1,812,2,1,0,5,4,0,15.67,30,53209,53209,24766.6
1,878,2,1,0,5,4,0,16.67,30,53209,53209,24660.8
5,1541,2,4,0,2,4,0,8.25,30,59929,59929,28072.0
5,1557,2,0,0,2,4,0,7.08,30,65529,65529,30312.0
5,1552,2,2,0,4,4,0,14.67,30,67769,67769,43655.0
5,1552,2,2,0,2,4,0,21.83,30,67769,67769,44932.4
5,1466,2,1,1,2,4,0,14.0,30,91659,91659,40024.4
1,844,2,0,2,0,4,0,2.33,31,27976,27976,13276.0
5,1448,2,0,2,2,4,0,2.17,31,38056,38056,13632.4
1,715,2,4,0,4,4,0,23.75,31,47545,47545,22944.8
5,1544,2,5,0,2,4,0,23.25,31,53209,53209,33053.2
1,871,2,4,0,5,4,0,13.0,31,53209,53209,24660.8
1,878,2,1,0,5,4,0,16.67,31,53209,53209,24555.0
1,746,2,5,0,1,4,0,8.0,31,57405,57405,38086.4
5,1533,2,4,0,2,4,0,7.33,31,59929,59929,38948.4
5,1541,2,4,0,4,4,0,22.0,31,59929,59929,32635.0
5,1538,2,2,0,2,4,0,24.08,31,61049,61049,39780.4
5,1559,2,4,0,2,4,0,6.5,31,65529,65529,30829.4
5,1536,2,0,0,4,4,0,18.17,31,65529,65529,30360.6
5,1553,2,5,0,2,4,0,19.17,31,65529,65529,30432.8
5,1553,2,5,0,2,4,0,22.25,31,65529,65529,30218.8
5,1557,2,0,0,2,4,0,28.0,31,65529,65529,55641.8
5,1552,2,2,0,2,4,0,21.83,31,67769,67769,31702.8
5,1546,2,2,0,2,4,0,26.17,31,67769,67769,43602.4
5,1468,2,2,1,4,4,0,16.08,31,84222,84222,5761.0
5,1447,2,5,2,5,4,0,2.25,32,27976,27976,20401.6
1,839,2,5,2,5,4,0,2.08,32,27976,27976,12953.0
1,841,2,2,2,2,4,0,2.25,32,27976,27976,17862.6
5,1443,2,2,2,2,4,0,2.08,32,29656,29656,14262.4
1,711,2,2,0,0,4,0,19.42,32,32347,32347,23013.8
5,1451,2,1,2,4,4,0,2.08,32,38056,38056,18564.8
1,882,2,4,0,2,4,0,7.5,32,41118,41118,13434.0
1,880,2,4,0,0,4,0,27.58,32,42212,42212,20016.8
1,880,2,4,0,0,4,0,28.08,32,44478,44478,20470.0
1,715,2,4,0,0,4,0,28.08,32,47545,47545,23438.0
5,1544,2,5,0,4,4,0,13.0,32,53209,53209,34617.0
5,1544,2,5,0,2,4,0,20.17,32,53209,53209,34560.6
1,873,2,2,0,5,4,0,5.67,32,53209,53209,34035.8
1,820,2,4,0,5,4,0,14.67,32,53209,53209,34035.8
1,878,2,1,0,5,4,0,16.67,32,53209,53209,24555.0
1,857,2,1,0,2,4,0,11.42,32,57405,57405,16681.4
5,1533,2,4,0,2,4,0,7.33,32,59929,59929,38948.4
5,1541,2,4,0,2,4,0,8.25,32,59929,59929,27970.8
5,1533,2,4,0,2,4,0,10.42,32,59929,59929,38637.2
5,1538,2,2,0,4,4,0,16.92,32,61049,61049,28676.2
5,1559,2,4,0,2,4,0,9.58,32,65529,65529,42049.6
5,1551,2,1,0,2,4,0,11.08,32,65529,65529,42811.0
5,1553,2,5,0,4,4,0,12.0,32,65529,65529,41952.6
5,1536,2,0,0,2,4,0,25.33,32,65529,65529,42045.8
5,1536,2,0,0,2,4,0,28.42,32,65529,65529,41997.2
5,1552,2,2,0,4,4,0,14.67,32,67769,67769,32612.8
5,1546,2,2,0,4,4,0,15.92,32,67769,67769,43602.4
5,1546,2,2,0,2,4,0,26.17,32,67769,67769,43602.4
5,1448,2,0,2,2,4,0,2.17,33,27976,27976,18385.6
1,844,2,0,2,0,4,0,2.33,33,27976,27976,13037.2
5,1443,2,2,2,2,4,0,2.08,33,29656,29656,9131.2
1,874,2,4,0,0,4,0,25.5,33,31528,31528,16786.6
1,880,2,4,0,0,4,0,27.58,33,42212,42212,12486.2
1,867,2,5,0,4,4,0,10.67,33,43376,43376,19810.4
1,772,2,4,0,4,4,0,23.92,33,43376,43376,19726.4
1,721,2,1,0,0,4,0,7.83,33,47545,47545,25214.4
5,1544,2,5,0,4,4,0,13.0,33,53209,53209,36151.0
1,746,2,5,0,1,4,0,8.0,33,57405,57405,27458.0
1,861,2,2,0,1,4,0,11.92,33,57405,57405,33772.6
1,746,2,5,0,2,4,0,20.33,33,57405,57405,27139.2
5,1553,2,5,0,2,4,0,19.17,33,65529,65529,30162.4
5,1539,2,1,0,2,4,0,9.33,33,67769,67769,45182.2
5,1552,2,2,0,4,4,0,14.67,33,67769,67769,41925.8
5,1552,2,2,0,2,4,0,21.83,33,67769,67769,33030.6
5,1546,2,2,0,2,4,0,23.08,33,67769,67769,43549.8
5,1484,2,1,1,2,4,0,12.42,33,72339,72339,35516.0
5,1554,2,2,0,2,4,0,21.0,33,73369,73369,46701.2
5,1551,2,1,0,2,4,0,14.17,33,73481,73481,31752.8
5,1466,2,1,1,2,4,0,10.92,33,84222,84222,39899.6
5,1441,2,1,2,4,4,0,2.08,34,27976,27976,23222.8
1,713,2,1,1,0,4,0,7.67,34,27976,27976,14092.0
5,1443,2,2,2,2,4,0,2.08,34,29656,29656,14262.4
1,766,2,2,0,4,4,0,14.83,34,43376,43376,19810.4
1,762,2,5,0,0,4,0,17.25,34,47545,47545,23404.4
5,1544,2,5,0,2,4,0,20.17,34,53209,53209,43882.8
1,812,2,1,0,5,4,0,15.67,34,53209,53209,43622.4
1,857,2,1,0,2,4,0,11.42,34,57405,57405,23881.6
5,1538,2,2,0,4,4,0,16.92,34,61049,61049,28495.0
5,1538,2,2,0,2,4,0,27.17,34,61049,61049,28418.8
5,1559,2,4,0,2,4,0,6.5,34,65529,65529,41948.6
5,1536,2,0,0,4,4,0,18.17,34,65529,65529,30207.0
5,1553,2,5,0,2,4,0,22.25,34,65529,65529,30210.8
5,1536,2,0,0,2,4,0,25.33,34,65529,65529,30158.4
5,1539,2,1,0,2,4,0,9.33,34,67769,67769,31482.2
5,1539,2,1,0,2,4,0,12.42,34,67769,67769,31492.8
5,1546,2,2,0,2,4,0,23.08,34,67769,67769,43549.8
5,1546,2,2,0,2,4,0,26.17,34,67769,67769,43602.4
5,1554,2,2,0,2,4,0,21.0,34,73369,73369,47123.0
5,1551,2,1,0,2,4,0,11.08,34,73481,73481,19958.6
5,1552,2,2,0,4,4,0,14.67,34,75721,75721,41925.8
5,1466,2,1,1,2,4,0,10.92,34,84222,84222,39879.6
5,1443,2,2,2,2,4,0,2.08,35,29656,29656,19057.6
1,711,2,2,0,0,4,0,19.42,35,32347,32347,17618.6
1,880,2,4,0,0,4,0,27.58,35,42212,42212,19620.2
1,867,2,5,0,4,4,0,10.67,35,43376,43376,19747.4
1,880,2,4,0,2,4,0,6.67,35,44478,44478,20760.0
1,721,2,1,0,0,4,0,7.83,35,47545,47545,32391.8
1,762,2,5,0,4,4,0,12.92,35,47545,47545,23566.6
1,798,2,0,0,5,4,0,9.17,35,53209,53209,34242.8
1,859,2,2,0,0,4,0,16.17,35,53209,53209,24380.6
1,878,2,1,0,5,4,0,16.67,35,53209,53209,34242.8
1,746,2,5,0,1,4,0,8.0,35,57405,57405,27217.4
5,1533,2,4,0,2,4,0,10.42,35,59929,59929,27970.8
5,1538,2,2,0,4,4,0,16.92,35,61049,61049,39260.6
5,1544,2,5,0,2,4,0,20.17,35,61161,61161,34602.6
5,1544,2,5,0,2,4,0,23.25,35,61161,61161,25282.8
5,1559,2,4,0,2,4,0,9.58,35,65529,65529,30210.8
5,1551,2,1,0,2,4,0,11.08,35,65529,65529,31748.8
5,1536,2,0,0,4,4,0,18.17,35,65529,65529,41948.6
5,1553,2,5,0,2,4,0,19.17,35,65529,65529,30158.4
5,1536,2,0,0,2,4,0,25.33,35,65529,65529,30158.4
5,1546,2,2,0,4,4,0,15.92,35,67769,67769,31440.2
5,1447,2,5,2,5,4,0,2.25,36,27976,27976,13590.4
1,772,2,4,0,4,4,0,23.92,36,43376,43376,19600.4
1,762,2,5,0,0,4,0,17.25,36,47545,47545,32375.0
1,798,2,0,0,5,4,0,9.17,36,53209,53209,34242.8
1,871,2,4,0,5,4,0,13.0,36,53209,53209,24555.0
1,878,2,1,0,5,4,0,16.67,36,53209,53209,34242.8
1,744,2,0,0,2,4,0,28.08,36,57405,57405,22915.2
5,1541,2,4,0,2,4,0,8.25,36,59929,59929,27970.8
5,1559,2,4,0,2,4,0,9.58,36,65529,65529,30210.8
5,1536,2,0,0,4,4,0,18.17,36,65529,65529,42039.2
5,1539,2,1,0,2,4,0,9.33,36,67769,67769,43549.8
5,1549,2,4,0,2,4,0,11.08,36,67769,67769,31106.8
5,1552,2,2,0,2,4,0,21.83,36,67769,67769,45192.8
5,1554,2,2,0,2,4,0,21.0,36,73369,73369,33346.8
5,1554,2,2,0,2,4,0,24.08,36,73369,73369,46652.6
5,1551,2,1,0,2,4,0,11.08,36,73481,73481,18287.0
5,1484,2,1,1,2,4,0,12.42,36,78913,78913,47195.4
5,1466,2,1,1,2,4,0,14.0,36,84222,84222,54712.8
5,1441,2,1,2,4,4,0,2.08,37,27976,27976,18385.6
5,1448,2,0,2,2,4,0,2.17,37,27976,27976,18427.6
5,1447,2,5,2,5,4,0,2.25,37,27976,27976,13632.4
1,839,2,5,2,5,4,0,2.08,37,27976,27976,17862.6
1,704,2,1,2,4,4,0,2.17,37,27976,27976,12932.2
1,711,2,2,0,0,4,0,19.42,37,32347,32347,16098.4
1,880,2,4,0,0,4,0,27.58,37,42212,42212,20073.4
1,766,2,2,0,4,4,0,14.83,37,43376,43376,35606.2
1,764,2,4,0,4,4,0,22.33,37,43376,43376,29135.8
1,880,2,4,0,2,4,0,6.92,37,44478,44478,19514.8
5,1544,2,5,0,4,4,0,13.0,37,53209,53209,43965.8
1,873,2,2,0,5,4,0,5.67,37,53209,53209,24618.0
1,871,2,4,0,5,4,0,13.0,37,53209,53209,24555.0
1,791,2,2,0,0,4,0,17.17,37,53209,53209,33967.2
5,1533,2,4,0,2,4,0,10.42,37,59929,59929,27970.8
5,1538,2,2,0,2,4,0,24.08,37,61049,61049,28547.4
5,1559,2,4,0,2,4,0,9.58,37,65529,65529,40493.6
5,1549,2,4,0,2,4,0,11.08,37,67769,67769,43345.0
5,1539,2,1,0,2,4,0,12.42,37,67769,67769,43602.4
5,1546,2,2,0,2,4,0,23.08,37,67769,67769,43602.4
5,1466,2,1,1,2,4,0,10.92,37,84222,84222,54660.4
5,1448,2,0,2,2,4,0,2.17,38,27976,27976,18427.6
1,839,2,5,2,5,4,0,2.08,38,27976,27976,17778.4
5,1443,2,2,2,2,4,0,2.08,38,29656,29656,20351.6
1,880,2,4,0,0,4,0,27.58,38,42212,42212,12939.4
1,867,2,5,0,4,4,0,10.67,38,43376,43376,37173.0
1,759,2,2,0,4,4,0,17.33,38,47545,47545,13040.4
5,1544,2,5,0,4,4,0,13.0,38,53209,53209,34643.6
5,1544,2,5,0,2,4,0,20.17,38,53209,53209,34602.6
1,873,2,2,0,5,4,0,5.67,38,53209,53209,24618.0
1,744,2,0,0,2,4,0,28.08,38,57405,57405,26620.4
5,1559,2,4,0,2,4,0,6.5,38,65529,65529,41948.6
5,1536,2,0,0,4,4,0,18.17,38,65529,65529,42039.2
5,1553,2,5,0,2,4,0,19.17,38,65529,65529,30256.8
5,1557,2,0,0,4,4,0,20.83,38,65529,65529,28686.2
5,1552,2,2,0,4,4,0,14.67,38,67769,67769,56779.4
1,841,2,2,2,2,4,0,2.25,39,27976,27976,22877.2
1,711,2,2,0,0,4,0,19.42,39,32347,32347,15594.4
1,880,2,4,0,0,4,0,27.58,39,42212,42212,12939.4
1,867,2,5,0,4,4,0,10.67,39,43376,43376,19644.6
1,772,2,4,0,4,4,0,23.92,39,43376,43376,19600.4
1,715,2,4,0,0,4,0,28.08,39,47545,47545,21207.2
5,1544,2,5,0,4,4,0,13.0,39,53209,53209,25234.4
1,798,2,0,0,5,4,0,9.17,39,53209,53209,34035.8
1,871,2,4,0,5,4,0,13.0,39,53209,53209,24555.0
1,812,2,1,0,5,4,0,15.67,39,53209,53209,34035.8
1,859,2,2,0,0,4,0,16.17,39,53209,53209,32137.8
5,1536,2,0,0,2,4,0,25.33,39,65529,65529,41948.6
5,1536,2,0,0,2,4,0,28.42,39,65529,65529,30297.6
5,1549,2,4,0,2,4,0,11.08,39,67769,67769,54023.4
5,1552,2,2,0,2,4,0,24.92,39,67769,67769,45140.2
5,1554,2,2,0,2,4,0,21.0,39,73369,73369,60101.4
5,1553,2,5,0,2,4,0,19.17,39,73481,73481,30204.4
5,1553,2,5,0,2,4,0,22.25,39,73481,73481,41994.6
1,839,2,5,2,5,4,0,2.08,40,27976,27976,17778.4
1,844,2,0,2,0,4,0,2.33,40,27976,27976,17946.8
5,1447,2,5,2,5,4,0,2.25,40,38056,38056,13590.4
1,880,2,4,0,0,4,0,27.58,40,42212,42212,12939.4
1,721,2,1,0,0,4,0,7.83,40,47545,47545,41277.0
1,762,2,5,0,4,4,0,14.17,40,47545,47545,22305.2
5,1544,2,5,0,4,4,0,13.0,40,53209,53209,15908.2
5,1553,2,5,0,2,4,0,19.17,40,65529,65529,30158.4
5,1536,2,0,0,2,4,0,28.42,40,65529,65529,30207.0
5,1549,2,4,0,2,4,0,8.0,40,67769,67769,31183.0
5,1539,2,1,0,2,4,0,9.33,40,67769,67769,55659.4
5,1539,2,1,0,2,4,0,12.42,40,67769,67769,31482.2
5,1552,2,2,0,4,4,0,14.67,40,67769,67769,31440.2
5,1546,2,2,0,4,4,0,15.92,40,67769,67769,45140.2
5,1546,2,2,0,2,4,0,26.17,40,67769,67769,43591.8
5,1554,2,2,0,4,4,0,13.83,40,73369,73369,33433.6
5,1441,2,1,2,4,4,0,2.08,41,27976,27976,18385.6
1,704,2,1,2,4,4,0,2.17,41,27976,27976,17946.8
1,880,2,4,0,0,4,0,27.58,41,42212,42212,20073.4
1,867,2,5,0,4,4,0,10.67,41,43376,43376,27017.0
1,766,2,2,0,4,4,0,14.83,41,43376,43376,27017.0
1,764,2,4,0,4,4,0,22.33,41,43376,43376,11799.0
1,762,2,5,0,0,4,0,17.25,41,47545,47545,21775.0
5,1544,2,5,0,4,4,0,13.0,41,53209,53209,25234.4
5,1544,2,5,0,2,4,0,20.17,41,53209,53209,34560.6
5,1544,2,5,0,2,4,0,23.25,41,53209,53209,34556.6
1,820,2,4,0,5,4,0,14.67,41,53209,53209,33967.2
1,878,2,1,0,5,4,0,16.67,41,53209,53209,24380.6
1,791,2,2,0,0,4,0,17.17,41,53209,53209,14588.2
5,1538,2,2,0,2,4,0,27.17,41,61049,61049,28495.0
5,1553,2,5,0,4,4,0,12.0,41,65529,65529,56923.6
5,1536,2,0,0,4,4,0,18.17,41,65529,65529,41948.6
5,1536,2,0,0,2,4,0,25.33,41,65529,65529,41948.6
5,1554,2,2,0,4,4,0,13.83,41,73369,73369,33343.0
5,1554,2,2,0,2,4,0,24.08,41,73369,73369,47171.6
5,1551,2,1,0,2,4,0,11.08,41,73481,73481,41952.6
5,1552,2,2,0,4,4,0,14.67,41,75721,75721,43549.8
5,1546,2,2,0,2,4,0,26.17,41,75721,75721,43549.8
5,1466,2,1,1,2,4,0,14.0,41,84222,84222,54660.4
1,704,2,1,2,4,4,0,2.17,42,27976,27976,22961.4
5,1451,2,1,2,4,4,0,2.08,42,39736,39736,13590.4
1,880,2,4,0,0,4,0,27.58,42,42212,42212,12089.6
1,764,2,4,0,4,4,0,22.33,42,43376,43376,21418.4
1,772,2,4,0,4,4,0,23.92,42,43376,43376,19516.4
1,880,2,4,0,2,4,0,6.67,42,44478,44478,21357.6
1,762,2,5,0,4,4,0,12.92,42,47545,47545,23627.4
1,873,2,2,0,5,4,0,5.67,42,53209,53209,24380.6
1,791,2,2,0,0,4,0,17.17,42,53209,53209,14588.2
1,857,2,1,0,1,4,0,23.08,42,57405,57405,24244.2
5,1541,2,4,0,2,4,0,8.25,42,59929,59929,38588.6
5,1538,2,2,0,2,4,0,27.17,42,61049,61049,28366.4
5,1559,2,4,0,2,4,0,9.58,42,65529,65529,31748.8
5,1553,2,5,0,4,4,0,12.0,42,65529,65529,45137.4
5,1546,2,2,0,2,4,0,23.08,42,67769,67769,45140.2
5,1523,2,2,1,4,4,0,16.0,42,72339,72339,35320.0
5,1554,2,2,0,4,4,0,13.83,42,73369,73369,32223.0
5,1554,2,2,0,2,4,0,24.08,42,73369,73369,32223.0
1,704,2,1,2,4,4,0,2.17,43,27976,27976,17946.8
1,841,2,2,2,2,4,0,2.25,43,27976,27976,12679.6
1,844,2,0,2,0,4,0,2.33,43,27976,27976,12848.0
5,1451,2,1,2,4,4,0,2.08,43,28872,28872,13769.6
5,1443,2,2,2,2,4,0,2.08,43,29656,29656,19393.6
1,715,2,4,0,0,4,0,28.08,43,47545,47545,13302.6
1,812,2,1,0,5,4,0,15.67,43,53209,53209,33967.2
5,1533,2,4,0,2,4,0,7.33,43,59929,59929,38588.6
5,1538,2,2,0,4,4,0,16.92,43,61049,61049,28495.0
5,1557,2,0,0,2,4,0,7.08,43,65529,65529,53738.8
5,1559,2,4,0,2,4,0,9.58,43,65529,65529,20007.2
5,1553,2,5,0,4,4,0,12.0,43,65529,65529,43543.0
5,1553,2,5,0,2,4,0,22.25,43,65529,65529,41948.6
5,1539,2,1,0,2,4,0,9.33,43,67769,67769,31440.2
5,1539,2,1,0,2,4,0,12.42,43,67769,67769,43549.8
5,1546,2,2,0,4,4,0,15.92,43,67769,67769,33030.6
5,1554,2,2,0,2,4,0,21.0,43,73369,73369,33343.0
5,1554,2,2,0,2,4,0,24.08,43,73369,73369,32174.4
5,1551,2,1,0,2,4,0,11.08,43,73481,73481,39634.2
5,1466,2,1,1,2,4,0,14.0,43,84222,84222,41367.0
5,1448,2,0,2,2,4,0,2.17,44,27976,27976,18385.6
1,844,2,0,2,0,4,0,2.33,44,27976,27976,12932.2
5,1451,2,1,2,4,4,0,2.08,44,28872,28872,13769.6
5,1443,2,2,2,2,4,0,2.08,44,29656,29656,19393.6
1,711,2,2,0,0,4,0,19.42,44,32347,32347,15594.4
1,711,2,2,0,2,4,0,25.83,44,32347,32347,16467.8
1,880,2,4,0,2,4,0,8.58,44,42212,42212,12580.6
1,766,2,2,0,4,4,0,14.83,44,43376,43376,33364.8
1,764,2,4,0,4,4,0,22.33,44,43376,43376,31037.8
1,766,2,2,0,0,4,0,22.75,44,43376,43376,29495.4
1,759,2,2,0,0,4,0,21.67,44,47545,47545,35959.0
1,715,2,4,0,0,4,0,28.08,44,47545,47545,13222.8
5,1543,2,0,0,2,4,0,5.58,44,53209,53209,34556.6
5,1544,2,5,0,2,4,0,20.25,44,53209,53209,34556.6
1,873,2,2,0,5,4,0,5.67,44,53209,53209,21389.6
1,798,2,0,0,5,4,0,9.17,44,53209,53209,24312.0
1,820,2,4,0,5,4,0,14.67,44,53209,53209,33967.2
1,878,2,1,0,5,4,0,16.67,44,53209,53209,24312.0
1,791,2,2,0,0,4,0,17.17,44,53209,53209,20997.6
1,723,2,2,0,0,4,0,18.33,44,53209,53209,24243.4
1,746,2,5,0,4,4,0,11.08,44,57405,57405,32570.6
5,1538,2,2,0,4,4,0,16.92,44,61049,61049,30085.4
5,1538,2,2,0,2,4,0,24.17,44,61049,61049,40979.6
5,1559,2,4,0,2,4,0,6.5,44,65529,65529,53738.8
5,1559,2,4,0,2,4,0,9.58,44,65529,65529,18416.8
5,1536,2,0,0,2,4,0,25.42,44,65529,65529,43539.0
5,1549,2,4,0,2,4,0,11.08,44,67769,67769,43421.2
5,1546,2,2,0,4,4,0,15.92,44,67769,67769,31440.2
5,1546,2,2,0,2,4,0,23.17,44,67769,67769,55659.4
5,1554,2,2,0,4,4,0,13.83,44,73369,73369,46701.2
5,1554,2,2,0,2,4,0,21.08,44,73369,73369,46701.2
1,839,2,5,2,5,4,0,2.08,45,27976,27976,12679.6
1,844,2,0,2,0,4,0,2.33,45,27976,27976,12932.2
5,1447,2,5,2,5,4,0,2.25,45,38056,38056,23180.8
1,881,2,2,0,0,4,0,20.75,45,42212,42212,13964.0
1,880,2,4,0,0,4,0,27.5,45,42212,42212,12089.6
1,772,2,1,0,0,4,0,8.92,45,43376,43376,31100.8
1,764,2,4,0,4,4,0,22.33,45,43376,43376,38755.2
1,772,2,1,0,4,4,0,25.0,45,43376,43376,19063.8
1,715,2,4,0,0,4,0,28.17,45,47545,47545,23278.4
5,1543,2,0,0,4,4,0,19.33,45,53209,53209,12654.2
5,1544,2,5,0,2,4,0,20.25,45,53209,53209,25234.4
1,748,2,4,0,0,4,0,27.75,45,57405,57405,14983.2
5,1541,2,4,0,4,4,0,22.0,45,59929,59929,41382.8
5,1553,2,5,0,4,4,0,12.0,45,65529,65529,31752.8
5,1546,2,2,0,4,4,0,15.92,45,67769,67769,31440.2
5,1552,2,2,0,2,4,0,22.0,45,67769,67769,55659.4
5,1552,2,2,0,2,4,0,25.0,45,67769,67769,44669.8
5,1546,2,2,0,2,4,0,26.17,45,67769,67769,31440.2
5,1538,2,2,0,2,4,0,27.17,45,69001,69001,28366.4
5,1536,2,0,0,4,4,0,18.17,45,73481,73481,53738.8
5,1441,2,1,2,4,4,0,2.08,46,27976,27976,18385.6
1,713,2,1,0,4,4,0,5.08,46,27976,27976,21839.6
5,1443,2,2,2,2,4,0,2.08,46,29656,29656,19393.6
1,711,2,2,0,0,4,0,19.42,46,32347,32347,18301.6
1,764,2,4,0,4,4,0,22.33,46,43376,43376,28919.0
1,772,2,1,0,4,4,0,25.0,46,43376,43376,19063.8
1,721,2,1,0,0,4,0,7.92,46,47545,47545,21791.8
5,1544,2,5,0,2,4,0,23.25,46,53209,53209,15912.2
1,723,2,2,0,0,4,0,18.33,46,53209,53209,24243.4
1,857,2,1,0,0,4,0,7.33,46,57405,57405,47466.0
1,746,2,5,0,4,4,0,11.08,46,57405,57405,32856.0
1,857,2,1,0,4,4,0,26.17,46,57405,57405,32402.6
5,1533,2,4,0,2,4,0,7.42,46,59929,59929,27967.0
5,1533,2,4,0,2,4,0,10.42,46,59929,59929,47800.0
5,1557,2,0,0,2,4,0,7.08,46,65529,65529,43587.6
5,1549,2,4,0,2,4,0,8.08,46,67769,67769,43421.2
5,1539,2,1,0,2,4,0,12.42,46,67769,67769,31482.2
